stop_id,stop_name,stop_lat,stop_lon
hOGVczfj,AVM Rajeshwari Thirumana Mandapam,13.0447141465739,80.2652131909684
pOvHFZPM,VMC Street,13.0444339112849,80.2669877025121
TUpCuZAw,Mandaveli Market,13.0290028334824,80.266379679083
XAxmwtqw,Rani Meyyammai School,13.0220495015606,80.2634166893154
yHDouIXe,Arunachalapuram,13.008766071839,80.2592169025373
tyrVGRMU,Rajakilpakkam,12.9228002238309,80.151757223349
YBasMniA,Prince College,12.9221793328932,80.1639613386736
EPWXwPSq,Bharathi Vidyalaya,12.9076162147328,80.2019249334419
vfoDngvn,Global Hospital,12.9054671977313,80.2080756593102
HhzNhCIb,Maduravoyal,13.0615541168914,80.1597718973844
ZAvLUFLU,Tuberculosis Institude Or R T O Office Chetpet,13.0715171746732,80.2485174795778
EHIaiowa,Chindathiri Pettai Police Station,13.0751044525895,80.2711067993612
WPPGaTFA,Das Prakash Hotel Or Petrol Pump,13.0796293468124,80.2545180551399
xQpNdvvD,Pattalam,13.0973713937978,80.2581211254128
aHiLErMV,Kodungaiyur Dumping Station,13.1300256155,80.2672478432708
AxDsVbsl,Ezhil Nagar,13.1266067086543,80.2715778013543
SIMdrVTZ,Sunnambu Kalvai,13.1251327324339,80.2737988517464
HiAGzRks,Korukkupet Police Station,13.1242598664027,80.2775628868787
vJbDLuoa,Tondiarpet Power House,13.1286728082279,80.2787079553008
eagYQXiE,Vaidyanathan Street,13.1280433750179,80.2874612399385
FRtXItgR,Puthagaram,13.1423760909503,80.1941189263172
IGQsqsJw,70 Feet Road,13.117824672498,80.2283052187085
BXettbJP,Ganeshapuram,13.1097811607445,80.2587556140438
fkhDLNVv,Balaji Mahal,12.7930917534839,80.0252185164714
YmbmpLps,I.C.F. Annexe,13.1014652194096,80.212509719509
skoykVxH,Veppampattu Eswaran Nagar,13.1289471757302,80.0084415575532
wPcdXOrw,S I E T College,13.035279188545,80.2461324711146
ZIzswYos,Thiruthavali,12.8373298460372,80.0315263733642
lyJEgbqI,Kavanoor,12.8224859745154,80.0251719847644
QPoJLiJK,Sooriya Hospital,13.0492232874492,80.2038933013512
SJHseTdc,Ram Theatre,13.0515552901232,80.2170593621542
kkrKJmiC,Mahalingapuram,13.0541022204067,80.2327832054435
xKmRiBBX,Bharathi Nagar,13.0501048957595,80.2337424879269
QgwCgjAi,Panagal Park,13.0421399347392,80.2331154246596
HSiBESUl,Krishnan Koil Pondy Bazaar,13.0407711463966,80.2377978088941
NppIhzQC,SIET College,13.0355476357589,80.2479277050909
mweIBNnV,Gandhi Statute,13.0353495145553,80.2505382743232
lDeAZniB,Anjaneyar Temple,13.0387796684301,80.2589846594988
PYpgWopD,Isabella Hospital,13.0394110276294,80.2616911328976
HUkyeYlq,Vivekananda College,13.0398440893051,80.264157803904
uwQliGwX,Luz Corner,13.0373007395032,80.2662058322173
CnkysfSO,Mylapore Police Station,13.0350301246702,80.2708755768167
rBLizhGO,Kutchery Road,13.03442677597,80.2732590485103
HRxXRUxZ,Employment Office,13.0309720147792,80.2773479368228
RDRtuZUD,Kuil Thoppu,13.029729464717,80.2766861017484
mXosqjnx,North Chennai Thermal Power Station,13.2478944029249,80.3175677943136
yTOnYgGF,HPCL Terminal Ennore Main Gate,13.2487827782941,80.3135637597866
ypjNmqeK,Railway Bridge,13.2519364981254,80.293499283042
EAwJtHSB,Sanatorium,12.9425744800174,80.1329916187349
SapgsLPr,Pallavaram New Bridge,12.9586798553768,80.1503465132238
wHHoYczm,Vels University,12.9545086403749,80.1593587881939
wbJSAzcX,Pallava Garden Bus Stop or D. J. Met School,12.9519013170272,80.1714844152873
NNeqXfIi,Perumal Nagar,12.951420070899,80.1741832542375
FoqpqGcp,Eachangadu Junction,12.9493549617161,80.1839204474895
wteskcXn,UTI Bank,12.9659738374084,80.1886380770256
oTQudgUv,Iyyappan Koil Madipakkam,12.9653515792831,80.1918176640393
UPEwDZeZ,Ponniamman Kovil Road Junction,12.964859739437,80.1968142044365
JBpFxiqb,Kalaimagal Vidyalaya Or ESSO,13.118856643774,80.2931216481626
vwEcxUej,Kasimedu Police Station,13.1208879959277,80.2935412165199
mLTeVSqe,Irumbu Company,13.1252783495768,80.2917328340354
vkSwBwcN,Maattu Mandai Or KGL,13.1586947026719,80.2983232953761
OKtVrzTN,Tiruvottiyur Railway Gate Or KCP,13.1567815263855,80.2955559316817
WRCkhCoY,Dog Cannal,13.1528144317165,80.2883418137803
aETpSSsc,CPCL Back Gate,13.1537276620532,80.2779675527113
xNIqJyMM,Mathur Second Main Road,13.1669970497711,80.2480303695215
qoUdlNYB,MMDA Water Tank,13.1689913944065,80.2477539060524
ApNzuVel,Mathur Bus Stand,13.1714556591897,80.2475626822793
TvvslWVF,Prince College,12.9220241098947,80.1639140647398
ZocwTfOh,Egmore ICH,13.073196989396,80.2560280791852
lSWJJvzr,Kovur,13.0099668846648,80.1200655910689
fKbgOuyZ,Gerugampakkam Murugan Koil,13.0111513828483,80.135770761753
HwvMiFbO,Ajith Board Or Virugambakkam Rama Chandra Nagar,13.0108486950258,80.1442894042893
CLZENmIp,Kolapakkam MGR Silai,13.0101494141132,80.1491791481076
ufpbvrtF,Swami Nagar,13.0108396795844,80.1516049605517
AdCBnmxI,Dharma Raja Puram,13.01157276528,80.1585405832163
fkfmbKAy,Manapakkam Amman Kovil,13.0118427547572,80.1646577769495
TcKqxHvb,Manapakkam Girihori Nagar,13.01322325363,80.1715157758056
cMNwDvJt,Manapakkam EB Office,13.0143121415334,80.1741615496895
lLIyiFPN,Manapakkam Kamaraj Salai,13.0168291590213,80.1765020140842
bycaUotY,Asaramam Ramapuram,13.0190373069379,80.178159892291
gRFfvBeo,Thirumullaivoyal Sidco,13.1853026669181,80.1202498384353
GEGYzlFG,Sidco Office,13.1843666573843,80.1240435539846
EcbaOvXo,Sidco Canteen,13.182861,80.1293140349703
VWFAQayS,Sidco Estate,13.1786117664583,80.1383551707455
NPkfSYbt,Kattur,13.1773189629583,80.1371814865825
CAuqyjUy,Arikamedu,13.1623647692234,80.1296366475415
izsRTGJN,Lakshmi Amman Kovil,13.158353619691,80.1288766311218
vXwparSo,Arrikambedu Junction,13.1557709798357,80.1340840057413
FPjpeXlp,Karishma Nagar Water,13.1547858967163,80.1335117838996
frLbpljr,Siva Garden,13.1511806048515,80.1320558892608
NpOlpVEB,Ration Kadai,13.1369049130013,80.1324609402543
KeGqLKVV,Pachaiamman Koil,13.1340868801633,80.131335137822
LCTkSInz,Sir Ramaswami Mudaliar High School,13.1179543165193,80.1496170734647
XhfdVtjc,Ambattur Market,13.1164283048998,80.1526051229306
WwnuanyA,Ambattur Railway Station,13.1146070070239,80.1545048743439
UfaDzlyU,Vengal Bazar,13.2518864034608,80.0143738201141
LzwxUhrY,Pettaimedu,13.2882197575111,80.0455744383394
ytZuvhKm,Elango Nagar Officers Colony,13.0903529223865,80.1855175992846
PZLqDGdx,Iyyappanthangal Bus Depot,13.0379583772545,80.1353517984539
dFTlYtXH,Selvarani Thirumana Mandapam,13.0349594141808,80.1348571064959
ttqmlghz,Maranatha Church,13.0323251459319,80.1348423119626
ZOdTENQq,Dr B R Ambedkar Statue,13.0304492485488,80.1342169932664
lEkTDboF,Annai Store,13.0282091260215,80.1330202769924
TGrxyeBm,EVP Prabhu Avenue Bus Stop,13.0252280838397,80.1330088618538
Buavuklo,Parani Puthur,13.0204617425861,80.1328356119799
OUzlATeX,Rice Mill Mangadu,13.0203036800939,80.1299294524413
LNbMEmtu,Paraniputhur,13.0209642988198,80.1269629112468
zUnCRHoa,Rani Tea Shop,13.021138322284,80.1245045364995
NKkONliL,Pattur,13.023014,80.118546
VHoqrdhk,Kalamagal Nagar,13.0252551228489,80.1148350291419
RkUgARot,Pattur Road Junction,13.0267413928109,80.1108775360343
rBcVngYR,"Mallikai Avenue Nagar,",13.1283494344896,80.210308748874
oUmVLfUX,Madhavaram Bypass,13.1412716903814,80.2184871321432
oIfrlpqH,Kalivanthapattu,12.7769203563785,80.0688736102853
OrpTuTll,Karuneelam Road Junction,12.7752908900947,80.0539807064774
tqLrxYqg,Gudalur Government School,12.7834804845628,80.0449454946064
safClnnY,Pavendar Salai,12.7892989053543,80.0312013349293
PvIfrLus,J J Nagar East Terminus,13.0803387382422,80.1807362420179
EcsZBajf,Adyar Old Depot,13.0064868226313,80.2536581371397
IHZGJZTs,Adyar Gandhi Nagar,13.0066731428994,80.2498402889341
knCDNjnp,IIT Madras Or Guindy National Park,13.0067921014023,80.2399936333168
kRVwhUwo,R-7 Police At Door Step,13.0437015402736,80.1985981049108
DRTLnTnI,West Depot K K Nagar,13.0441664154209,80.1937680524541
ZrWksDco,Munusamy Salai,13.038817727873,80.1929639455188
ZdIQslRD,M G R Nagar Market,13.0364961421016,80.2014788603503
SMhobJmy,K K Nagar,13.0359226802099,80.2054154437105
lOtREfVG,ESI Hospital K K Nagar,13.0354892064678,80.2083753047666
KyPNqqnc,Government Girls High School,13.0333042114616,80.214042877604
exgtgIgV,Ram Colony,13.0343204717044,80.216043549225
zJsEFgSs,Postal Colony,13.0365244440702,80.2205851070022
ggaXnTUz,Indian Bank Gowda Road,13.0407448203077,80.2214713119795
mBSaKJib,Anjugam School,13.041680990114,80.2216401810437
yfzTmEfw,Vrindavan Street,13.0422611591235,80.2246337146188
bJWsvErW,Duraiswamy Subway Or Pothys,13.0411646054578,80.2292944765543
nDzrviXX,Jeeva Park,13.0438315080632,80.237722240934
sqxWEXmk,Power House T Nagar,13.0409854271184,80.2406451113481
ILieppKf,Mylapore,13.0366053948806,80.2677331694851
ThGrfpxl,Mandaveli Bus Terminus,13.0264399682641,80.2660012926469
BUHPfIqD,Veppambaattu,13.1211970691686,79.996315293142
YzYhtyzO,Sri Ram Engineering College,13.1169202082474,79.9947920605126
gcvrclRe,Perumalpattu,13.1145928313367,79.9939288343866
nYgtSeyB,Perumalpattu Gangaiamman Temple,13.1092846750297,79.9940286332477
SdkcBhFl,Periya Kottamedu,13.0943736220078,80.0065917855038
ngHNiWhD,Gnayaru Koil,13.2608958454803,80.2147090491085
xKAfsjzf,Venkatesa Perumal Koil Street,13.253855664592,80.2151620699406
TMphlUsu,Mabuskanpetai,13.2480696420253,80.2151895883901
glTmyjXZ,Pudupakkam,13.2432732901562,80.2155278156586
gjxAdJvF,Arumandai School,13.2398751737029,80.2168841810621
Rpsmzdru,Kummanur Colony,13.221232701364,80.1967067055225
rGxpSglN,Kummanur,13.2185216038109,80.1970544751573
TjHiuybL,Sothupakkam,13.2160547912359,80.1965173728161
lxkWqJCv,Parveen Travels,13.2103198814772,80.1952629592013
rlFkXMBS,Red Hills EB Or Azhinjivakkam Road Junction,13.2016223990422,80.1948548188664
OruIKgrE,Parvathi Nagar Kodungaiyur,13.1456792217806,80.2502888786987
FfzahqTm,Gandhi Nagar Or Arumgam Tea Kadai,13.1427246618559,80.2491971531506
BWRKkPfG,Gandhi Statue Kodungaiyur,13.1396831059213,80.2483272755485
BwSmHTNv,Karikadai,13.1363161034149,80.2488608389001
texSWQet,Simpson Moolakadai,13.1265251855441,80.2415173144441
CgcphXSb,Don Bosco School,13.1208694692595,80.2427559543796
OOOhsNkv,Brindha Theatre,13.1190130415293,80.2426073937081
lQHWhrGj,Lakshmi Amman Koil,13.1166125715787,80.2425466472387
tldUULAx,Perambur Market,13.1158466326131,80.2443613108899
dBTDkDZt,Eswari Kalyana Mandapam,13.1153758147832,80.2482451227297
gOJphFVT,Renuka Amman Koil BB Road,13.1146725579376,80.2524675047474
lDiqRMWn,Vyasarpadi Fire Station BB Road,13.1137923778517,80.2556846250272
xNgkqoUR,Melpatti Ponnaiyan Street Erikkarai,13.1134328977571,80.2591958162618
ngtiheSM,Kelambakkmm General Hospital,12.7866948121303,80.2204393384636
aDfjbwoX,Mambakkam,12.8277494068531,80.1651000544445
oyvIGXLL,Mambakkam Rice Mill,12.8327453374297,80.1662467774912
HnrldKFZ,Ponmar,12.8606837553599,80.1732183824802
ITgXIjdb,Ponmar Colony,12.862848248989,80.1741943712855
sUKTegUv,Madurapakkam Road Junction,12.8652742553872,80.1755843200315
zjSZrmjo,Annai Sathya Sai Nagar Or聽Madurapakkam Kadu,12.8764935198068,80.1705634008885
oTJYLjwC,Kovilanchery Colony Or聽Thaila Maram,12.8799689472387,80.170123289327
ugwdZZUk,Kovilanchery,12.8825015096145,80.1705422784925
ArfZenbk,Housing Board Sithalapakam,12.8912034315843,80.1757125090017
WLRLSlmn,Chitlapakkam Koot Road,12.8975755269649,80.181894944923
BGrlRyyC,Vengaivasal Road Chithalapakkam,12.8995547279245,80.182848225058
gRoGYEAJ,Gold Winner,12.902092150156,80.1839895507032
gQTRJpmv,Veerabadra Nagar,12.9067305912455,80.1889345611264
jPdkntFF,Soumya Nagar,12.9095901068195,80.1911327357948
ODVCvUnB,Babu Nagar Medavakkam,12.9124628754072,80.1918218813341
qcBmUtcB,Medavakkam Junction,12.9171844067946,80.1914775524663
JpcivbxC,Rajakilpakkam,12.9226744118259,80.1517679521851
DGTEnFlN,1st Ave,13.0451220321563,80.2121850467126
KhYRRpfN,M M D A Colony,13.0636851995744,80.2115150369374
YtrqvWdf,Thirumangalam EB Office,13.0870339133079,80.1984206725867
oBYetVBr,Vellacherry Check Post,12.9974988039412,80.2162489415577
shEBYolm,Pallikaranai Government School,12.9263284932718,80.1976075745841
OhgtKZPi,Babu Nagar Medavakkam,12.9124854244592,80.1919519684714
lhYDMMsV,Soumya Nagar,12.9095682111097,80.1913151260078
LNRgsQQF,Veerabadra Nagar,12.9063933278837,80.1889509896566
ZHWKFCEn,Chitlapakkam Koot Road,12.8976713390224,80.1822182709616
MhGEPaGW,Housing Board Sithalapakam,12.8909511220587,80.1757614593162
LjfvDYFE,Kovilanchery,12.8825263492255,80.1706938233018
IANlmbvg,Kovilanchery Colony Or聽Thaila Maram,12.8799222090706,80.1702590761584
pnYEWPBG,Annai Sathya Sai Nagar Or聽Madurapakkam Kadu,12.8764817533923,80.1706706892491
VUmYNFZt,Madurapakkam Road Junction,12.865225226463,80.175725806557
tfRCwcQZ,Ponmar,12.8607472989481,80.1734205059302
vprWLmKv,Venkatamangalam Junction,12.8568985410672,80.17180867528
DzgOlUFC,Venkatamangalam,12.8655900189159,80.1508718261043
SOFDNGxu,Varadharaja Perumal Koil,13.1249846370347,80.2916205241509
XMbkTLpt,Tondiarpet Market,13.1226423069272,80.291547058998
tHIoZtFE,Rainy Hospital,13.1189863890142,80.2902281604247
NPGSYTMw,Water Tank Or KC Sankaralinga Nadar High School,13.1162870470487,80.2892751550936
ETEzvRZj,Royapuram Police Station,13.1143996034912,80.2925847770437
XEuSRnsw,Bharathi Arts College,13.1035869201731,80.2868445833431
inRETCYL,Mannady Police Quarters,13.097674401461,80.286591780488
LTDgdyOW,Loyer Square Or Univesity Club Minerva,13.0935095863428,80.286173575957
nprusgCY,Lone Square,13.091069,80.28574
qGIkRenz,VHS Hospital,13.0032912164339,80.247757053033
aaSaUDum,Moogambigai Kolathur,13.1260543145738,80.2194672577011
FqxCUuHX,Westly School,13.0574137127396,80.2651012541923
oXfrIVbN,Gopalapuram,13.0481548585659,80.2616166863842
LLvlNCEB,Music Academy,13.0466468633908,80.2606238874063
MUKiuGPJ,Narada Gana Sabha,13.0409882819208,80.2585587362806
bLzlxnwB,Fci Old,13.0382107033852,80.2557267904667
NWHVZGmo,Nanganallur Bus Terminus,12.9780128667195,80.1815828971439
UeYRldOg,Anjaneyar Kovil,12.9828665900257,80.1917476332237
jBqXNfJa,Vanuvambedu,12.981542397925,80.1953237427384
PUsFNDSD,Thillai Ganga Nagar Main Road,12.9912712252191,80.1942230576968
lbTqXure,Kathirvedu,13.1500642646329,80.204324669804
PpWfKRbL,Welding Shop Kolathur,13.1238903237778,80.2223663446036
VXqnYnlT,Muthapudupet,13.1457127534491,80.063833602054
ATKbycui,Mittanamalli,13.1466283656707,80.0698965876086
JoqesOWP,Avadi Air Force Main Gate,13.1470699644597,80.0741010980435
FyAVeoLb,CRPF School Or kuttavaili colony,13.1517379960701,80.0806854187713
TYAIdqeQ,Thangaya Gate,13.1421697769108,80.087664206821
pGHnvifU,Avadi Government Hospital,13.1170401725988,80.0978544586041
FldHcjZC,Avadi Market,13.1157631058157,80.1051611923668
RFLUsFpq,Panchayat Board,13.0748858802311,80.1117556366104
apOzgzFy,Veeraraghavapuram,13.0705079621678,80.1127531853281
qLQHuyIe,SA Engineering college,13.0662862366361,80.1125567602107
XadmKFIl,Karayanchavadi,13.0471212211879,80.1119346176698
nFPQpasS,Vengatapuram,13.1193970405816,80.1528657715895
OTkVCYTr,Girls Higher School,13.1190435980614,80.1551443476503
DCZZhCfP,Mahalingam Stores,13.1186635379323,80.1572526201945
sWzudkFr,Jai Ganesh Temple,13.1208181859496,80.1581243125722
TPoBdGbf,Alamaram,13.1225609502829,80.1598529200702
jcIgNgIp,Menambedu,13.1219876486822,80.1646264384806
bPdCVhrp,Dr. BR Ambedkar Statue.,13.1078343195482,80.1523217381243
fcSUqaEW,Mannurpet,13.0982791968783,80.1751470945276
LVcdwgEp,SIDCO Nagar,13.103287624848,80.199022397396
RIpTuvwk,Villivakkam Kalpana,13.1032662302421,80.2074350444341
gIknnlAi,EB Road,13.1055905470229,80.1711513606254
KRmLfGnR,Ambattur Dairy,13.1090778326861,80.171467818382
FwmrbmrQ,Pattaravakkam Railway Station,13.1157316163337,80.1665373278799
kSdFeEek,Gnanamoorthy Nagar,13.1162304349942,80.1636009280071
YwUcqICt,Indian Bank Colony,13.1181887214513,80.1592255441211
iykVulcc,Mahalingam Stores,13.1183817457298,80.1572204336864
AkOiWGvq,Ambattur Railway Station,13.1145671701769,80.1545306906057
ReEroJOr,Ambattur Market,13.1163963050471,80.1525655603477
eTnittuK,Sir Ramaswami Mudaliar High School,13.1180059077895,80.149485645223
KdEmbmsx,Saraswathi Nagar,13.1324958332615,80.1404770506506
iuewtDUr,Tea Kadai Saraswati Nagar,13.1344818595805,80.1413448798273
lOYrQfzi,Thendral Nagar,13.1368254554203,80.1418655075659
oajqUPaH,Devi Eswari Nagar,13.1401292366269,80.1419834390108
bPMnvhIP,Thirumullaivoyal Colony,13.1414128876699,80.1379295737417
RJIismTM,Natesan Nagar,12.8233414793025,80.0814197661071
iYeIlgvV,Mariyamman Koil,12.82146484396,80.085693969231
fUMZfXjX,Dhargas Nagar,12.8194914918427,80.0868749889798
HdLAxGDi,Perungavoor,13.2169420467068,80.2191830369927
FzyHNJLL,Sirugavur,13.2060633618647,80.2172533337821
pobpsCoK,Nagathamman Kovil,13.2014968068844,80.2190789031565
EsrGPUnZ,Vilangadupakkam,13.1982693452631,80.220485788552
eDjMEvVD,Vilangadupakkam,13.193445111932,80.2206589945058
ijmqRmKp,Chettimedu,13.1845854432529,80.2215867371618
iTmItNpT,Vadaperumbakkam,13.1753448918159,80.2158062207081
MAxpakLW,Kanniamman Kovil,13.1717923356994,80.2198243727031
HYSXwpsm,Manapakkam,13.1626729066596,80.2247582740333
bDgEiJAh,Madhavaram Chinna Bypass,13.1585101338992,80.2260421048584
cHOtlpNd,Omakulamedu,13.1563426193451,80.2267600658704
ldInPGbn,Vathiyar Thottam,13.1436181290963,80.2340949219185
jdMuVkrY,Asarkana Omni Bus Stop,13.0018659391158,80.2003027572271
wefAcLKj,Veeramani Nagar,12.9447019408008,80.1830430744158
JafVjQhg,Vellaikal,12.9313690404003,80.1816118761488
KbemmdTp,Vengaivasal Road Chithalapakkam,12.8991491505041,80.182980323852
aBKtLgYB,Indira Nagar Chithalapakkam,12.8863844023238,80.1884752639228
ubEwIGdf,Sithalapakkam Mani Kadai,12.8844233075919,80.1899336438928
kWrGTFqC,Arasankazhani,12.8785585685975,80.1928305760336
ZWGREbnj,Ottiyambakkam,12.8623129324202,80.1913514041128
mjuHWHNp,Hindi Preachara Sabha,13.036321717247,80.2393552428387
fRBexIzo,Kamarajar Illam,13.0477255219666,80.23977553646
cEwgxjVO,Vidyodaya School Valluvar Kottam,13.0511297780099,80.2404593166684
AqgjLYqB,Metha Nagar,13.0678735349489,80.2267588601189
DewKhksr,UCO Bank,13.1031455192188,80.1862018687261
MpPYcjVn,Bhaktavatsalam Memorial College,13.1081028374471,80.1834749246277
niwWEXnW,Church Park School,13.0544942648172,80.2537993498779
lmfrLZTM,Toll Gate,13.1435139593215,80.2996671233005
xgzyCPTg,Puliyamaram Sunnambu Kolathur,12.9484827719172,80.1990599567199
HAmwZMhM,Sunnambu Kolathur,12.9484952872009,80.195359469548
zfZPgPol,Pushpa Nagar,13.058869631468,80.2401209817679
eyyOhowT,Choolaimedu,13.0666542267875,80.2301739012248
rDcmNjNB,Anna Arch,13.0764482447238,80.2178563922434
JAAaPyFS,JJ Nagar East Fire Station,13.0848445810378,80.1875323054967
FmHLdBIP,Pari Salai,13.0812896079254,80.1868655680348
lJqgGNIr,JJ Nagar East Masudi,13.0810398913656,80.1844281005345
MYMMmWkN,Ellaiamman Kovil,13.1455500189885,80.0628176997729
VjSiMBzK,Mittanamalli Colony,13.1506935610182,80.0793432078692
EYgpmtHR,Retteri Gandhi Nagar,13.0362850524878,80.1481091775161
yeBNAVLu,Arumandai Road Junction,13.2282988622389,80.2178398147191
tFIeEodn,Arumandai School,13.2397433224488,80.2169411780037
atGiINkp,Pudupakkam,13.243346394751,80.215428573925
IyPglFnI,Mabuskanpetai,13.2481136997325,80.2151154923661
TgpuXBqx,Venkatesa Perumal Koil Street,13.2538445688394,80.2150313122511
hkXbXhZN,Gnayaru Koil,13.2609712291327,80.2146044429569
scqbdPBp,Gnayaru,13.26140638021,80.2159311053364
agmUQnfF,MFL,13.1774638084757,80.2702311133865
LXDQjYxM,Manali Metro Water,13.1619586988609,80.2641305106983
geoeexsQ,Periya Mathur,13.1671603672377,80.2410783005197
ZpEHfPul,Mathur Village,13.1687132293306,80.2392914200777
NcjHcLny,Kalyani Mahal,13.1680497690364,80.2382159775649
FXuJEVFo,Mathur 100 Feet Road Junctiion,13.1740079120121,80.2383872555295
dmAPiPeK,Kossapur School,13.1764362837843,80.2354701999066
VVXTrukI,Kosappur Bus Stand,13.1835708272387,80.2345702343723
wQzAWTmt,Chettipedu,13.1835122112783,80.2298050446011
UIFNotIh,Vinayagapuram,13.1785641404792,80.2114665765046
TXAdjSyo,Grand Line,13.1857585578185,80.2028300147024
SmQHomzq,Vadakarai,13.1864294137133,80.1997933938383
OUgQnZLY,Vadakarai High School,13.1865288410631,80.1974959648114
LgyCGIBw,Vadakarai Rice Mill Or Vadakarai Bypass,13.1865216316722,80.1927919180991
NpSoTTfQ,Siruchery I T Park,12.8246670069535,80.2159295806865
bgTLoaOR,SIPCOT Industrial Park,12.8259811390869,80.219183695458
VgPUesLZ,TCS Gate 1,12.830718533529,80.219315650455
sxnLITXs,Egattur,12.837194692074,80.2280635550742
JZfQfeRA,Karanai Colony,12.8535386318613,80.1993352029779
bJQxNaqG,Karanai,12.8586713018781,80.1997845203723
RmfxCtxh,Ottiyambakkam,12.8622289285326,80.1912679203572
tNQgpOjd,Ramakrishna Nagar,12.8735676801613,80.191900224668
fvPlIFug,Arasankazhani,12.8784193338048,80.1927199349117
aVjeFnZb,Sithalapakkam Mani Kadai,12.8843981413345,80.1898105975542
KFegxKuC,Indira Nagar Chithalapakkam,12.8862892942124,80.1885382958346
WwOeNuda,Sithalapakkam,12.8870329257132,80.1842271621575
rpBBoUBR,Jaya Nagar,12.8903799401397,80.1844790612467
gDjMHgkU,Valluvar Nagar Chithalapakkam,12.8932983462553,80.1834417544399
vfDgNrFH,Madras University,13.0653614547469,80.2838240416565
eBAbFKqQ,Aalayamman Temple,13.0393788963287,80.2457544117362
rLrKZBjw,Pondy Bazar Globus,13.0399622593462,80.2429473313217
RWixPrCB,Duraiswamy Subway Or Pothys,13.0407047117496,80.2309782332634
WweXYmbm,Vrindavan Street,13.0421520655805,80.2249891073133
JODrgTwh,Anjugam School,13.0412994882356,80.221670020619
kdVJdnYB,Postal Colony,13.0366132887407,80.2207487217521
BaMXHLgI,Postal Colony,13.0353572955964,80.2203797630243
gNlImmtJ,Ram Colony,13.034234239314,80.2161722952577
UhjeIeaD,Government Girls High School,13.0333009450703,80.2140750641122
aXMGPBde,Ashok Pillar,13.0335565427832,80.2119503321466
oBjbzljy,ESI Hospital K K Nagar,13.0352197314207,80.208630114623
EdqXvVeI,Velankanni Matric Higher Secondary School,13.0387303718069,80.2084325173817
zfPuNSoM,Mathews Church,13.0416798219975,80.2089234122053
nPkrzCty,Nagathamman Koil,13.0440959872703,80.208958000457
cHhWsWUg,Sivan Park,13.0409897978558,80.205265993182
dEEWjOTq,Double Jank,13.0385735829535,80.201498466942
EVcIyerQ,Padma Shri School,13.0388581739628,80.1995377442357
NzFpkpXH,Ayappan Kovil,13.0392357361538,80.1971450081146
SNVRXPiu,Amudam,13.0397766444773,80.1933197805305
kYpOneyC,Nesapakkam,13.0381090146019,80.192847281813
MGitFLID,M G R Nagar,13.0373179443291,80.195975612982
noVetmot,Data Udupi Hotel,13.0369126704987,80.1985383010599
kTKiYpVR,Thalambur,12.8469878060506,80.2001047174006
rilZLDfI,Thalambur Road Junction,12.8485651206694,80.2082212155416
TzZKgVDl,Trisakthi Kovil,12.8480933792468,80.2116925948972
EWgolfjF,Kakkan Nagar,12.84837,80.21626
HGpTnntY,Navallur,12.8459310656154,80.2253734811277
oKXhXfzg,Luz Corner,13.0369126972319,80.2668026254486
QjBtnCad,Ajantha,13.0471419793174,80.2662344190903
YEqGDaQm,PF Office,13.0491372701618,80.2642421102001
yQfeHodw,Pilot Theatre,13.0508755226044,80.2640837431408
wvKdtztS,Gandhi Nagar Hospital,13.0963615409041,80.2193919672957
XYiwYIqY,Rail Museum ICF,13.1001042515255,80.2100775631957
kYVfgfZp,Sevvapet Railway Station,13.1300297238374,79.9656881030748
pkjKhIFs,Manali Market,13.1635438338027,80.2585936026311
VfPalaKe,Chinna Sekadu,13.160534292888,80.2583773645514
FbsIVmUv,Balaji Palayam,13.1529232485724,80.2576367985854
hvWsvjYj,Krishna Nagar,13.1526906829402,80.2519421474151
HPNlBSow,Moolachatram,13.147997819192,80.248124215288
VRVPsaxf,Chinna Kodungaiyur,13.1374248937275,80.2478155028833
LJYlVYeJ,Vinayagar Kovil R V Nagar,13.1383900174818,80.2434992018268
BXyhCLiL,Pandian Theatre,13.1324714031396,80.2428539672713
CGfCHyje,Pattaberam Road,13.0567441210531,80.097563557043
eYsqUgzf,Parivakkam,13.0659906074041,80.0936234079866
jQlVbeqW,Kolappancheri,13.0730291295659,80.0770446268498
qgVdByqj,Chokkanallur,13.0795176587961,80.072488355519
OZmcxPEb,Vayalanallur MGR Statue,13.0825276170922,80.0725373909294
qORtFjQM,Vayalanallur,13.0851553476423,80.0713904322972
GyLDNPGc,Vayalanallur Koil,13.0854742708049,80.0691223217379
FrKNovDQ,JJ Nagar Thandurai,13.0962213305705,80.0576513449669
zjOknQHK,Amudurmedu,13.1002199319503,80.0578994381746
CRVKBFrv,Annaikattucherry,13.1047934955569,80.0583327813763
eGbCulMV,Thandurai Pond,13.1096122045943,80.0609122742224
bfKiOFsS,Thandurai Palla Street,13.1128889397574,80.0623356269837
PRzaSxQc,Thandurai,13.1158666530221,80.0631370558024
myLzZQdt,Pozhichalur,12.9895728932031,80.1437620412421
jbCYGAcv,Sivan Kovil Pozhichalur,12.9881541194251,80.1421233527612
DNyXiZzj,Pammal,12.9744586725814,80.1352800883233
pXlenLUq,Krishna Nagar,12.9728965521904,80.1383551188617
XbgiSLmy,Muthamil Nagar Pallavaram,12.9716009727358,80.1424430402078
EDdQplwd,Pallavaram Aadu Thotti,12.9707582230285,80.1449979168388
qZEGKKCp,Pallavaram,12.9676139466473,80.1490587011366
